Date of Stop ,Time Of Stop ,Race,Sex,Age,ReasonForStop,ResultsOfSearch,ResultOfStop,Location of Stop ,District
1/31/16,14:04:00,O ALL OTHERS,M,39,2 Mechanical or Nonmoving Violation,"2 Search Without Consent, Positive Result",3 Warning,EAST  MARKET ST At 6TH ST,B
1/31/16,14:08:00,O ALL OTHERS,M,29,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,EAST  MARKET ST At 6TH ST,B
1/31/16,15:01:00,O ALL OTHERS,M,40,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,EAST  MARKET ST At 6TH ST,B
1/30/16,15:58:00,O ALL OTHERS,M,31,2 Mechanical or Nonmoving Violation,1 No Search,3 Warning,WB MARKET 5TH ST.,J
1/30/16,16:29:00,O ALL OTHERS,M,37,1 Moving Violation,1 No Search,3 Warning,SB OFARRELL GRANT,J
1/30/16,16:45:00,O ALL OTHERS,M,20,1 Moving Violation,1 No Search,3 Warning,EB OFARRELL GRANT,J
1/30/16,16:55:00,O ALL OTHERS,F,28,1 Moving Violation,1 No Search,3 Warning,EB OFARRELL GRANT,J
1/31/16,13:01:00,A ASIAN,M,45,1 Moving Violation,1 No Search,3 Warning,EB OFARRELL GRANT,J
1/31/16,13:28:00,O ALL OTHERS,M,55,1 Moving Violation,1 No Search,2 Citation,NB 6TH ST. MARKET,J
1/31/16,13:36:00,H HISPANIC,M,36,1 Moving Violation,1 No Search,3 Warning,EB MARKET 6TH ST,J
1/31/16,13:46:00,O ALL OTHERS,M,34,1 Moving Violation,1 No Search,2 Citation,EB MARKET 6TH ST.,J
1/31/16,13:58:00,B BLACK,F,23,1 Moving Violation,1 No Search,2 Citation,NB 6TH ST. MARKET,J
1/31/16,14:17:00,H HISPANIC,M,44,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,EB MARKET 7TH ST.,J
1/31/16,14:33:00,W WHITE,M,34,1 Moving Violation,1 No Search,2 Citation,NB 6TH ST MARKET,J
1/31/16,14:04:00,B BLACK,M,32,1 Moving Violation,1 No Search,3 Warning,EB MARKET 6TH ST.,J
1/31/16,15:33:00,H HISPANIC,F,25,1 Moving Violation,1 No Search,3 Warning,NB 6TH ST MARKET,J
1/31/16,15:06:00,A ASIAN,M,57,1 Moving Violation,1 No Search,3 Warning,NB 6TH ST MARKET,J
1/30/16,9:38:00,B BLACK,M,24,1 Moving Violation,1 No Search,2 Citation,EAST  MISSION ST LANE 1 At NEW MONTGOMERY,B
1/30/16,16:34:00,W WHITE,M,53,1 Moving Violation,1 No Search,2 Citation,EAST  MISSION ST To N/B 7TH ST,B
1/30/16,16:41:00,W WHITE,M,35,1 Moving Violation,1 No Search,2 Citation,EAST  MISSION ST To N/B 7TH ST,B
1/30/16,16:48:00,W WHITE,M,59,1 Moving Violation,1 No Search,2 Citation,NORTH  7TH ST LANE 1 At MARKET ST,B
1/31/16,12:40:00,W WHITE,M,27,1 Moving Violation,1 No Search,2 Citation,NORTH  5TH ST LANE 1 N of CLEMENTINA SO OF HOWARD,B
1/31/16,12:58:00,W WHITE,M,78,1 Moving Violation,1 No Search,2 Citation,EAST  MISSION ST To N/B 7TH ST,B
1/31/16,13:09:00,W WHITE,M,38,1 Moving Violation,1 No Search,2 Citation,EAST  MISSION ST To N/B 7TH ST,B
1/31/16,14:13:00,W WHITE,M,37,1 Moving Violation,1 No Search,2 Citation,EAST  MISSION ST To N/B 7TH ST,B
1/31/16,14:43:00,O ALL OTHERS,M,33,1 Moving Violation,1 No Search,2 Citation,EAST  MISSION ST To N/B 7TH ST,B
1/31/16,15:10:00,W WHITE,F,49,1 Moving Violation,1 No Search,2 Citation,EAST  MISSION ST To N/B 7TH ST,B
1/31/16,15:18:00,W WHITE,M,27,1 Moving Violation,1 No Search,2 Citation,EAST  MISSION ST To N/B 7TH ST,B
1/31/16,15:07:00,O ALL OTHERS,F,33,1 Moving Violation,1 No Search,2 Citation,EAST  MISSION ST To N/B 7TH ST,B
1/31/16,12:52:00,O ALL OTHERS,F,51,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,EAST  OFARRELLST At MARKET ST,A
1/31/16,13:17:00,B BLACK,M,46,2 Mechanical or Nonmoving Violation,1 No Search,3 Warning,EAST  OFARRELLST At MARKET ST,A
1/31/16,13:23:00,O ALL OTHERS,F,31,2 Mechanical or Nonmoving Violation,1 No Search,3 Warning,EAST  OFARRELLST At MARKET ST,A
1/31/16,13:37:00,W WHITE,M,35,2 Mechanical or Nonmoving Violation,1 No Search,3 Warning,EAST  OFARRELLST At MARKET ST,A
1/31/16,13:45:00,O ALL OTHERS,F,21,2 Mechanical or Nonmoving Violation,1 No Search,3 Warning,EAST  OFARRELLST At MARKET ST,A
1/31/16,13:08:00,B BLACK,M,56,2 Mechanical or Nonmoving Violation,1 No Search,3 Warning,EAST  OFARRELLST At MARKET ST,A
1/31/16,13:14:00,W WHITE,M,38,1 Moving Violation,1 No Search,2 Citation,WEST  MISSION ST 4TH ST,B
1/31/16,13:22:00,W WHITE,M,61,1 Moving Violation,1 No Search,2 Citation,WEST  MISSION ST 4TH ST,B
1/31/16,13:03:00,W WHITE,M,21,1 Moving Violation,1 No Search,2 Citation,WEST  MISSION ST 4TH ST,D
1/31/16,14:53:00,W WHITE,F,46,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,EAST  ELLIS ST POWELL ST,A
1/31/16,12:15:00,W WHITE,M,28,1 Moving Violation,1 No Search,2 Citation,EAST  MISSION At 2ND,B
1/31/16,12:41:00,W WHITE,M,61,1 Moving Violation,1 No Search,2 Citation,WEST  MISSION At 4TH ST,B
1/31/16,13:42:00,H HISPANIC,M,32,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,EAST  FOLSOM At 4TH ST,B
1/31/16,14:34:00,H HISPANIC,M,31,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,WEST  MISSION At 4TH ST,B
1/31/16,14:45:00,W WHITE,F,34,1 Moving Violation,1 No Search,3 Warning,SOUTH  4TH ST To W/B HOWARD,B
1/31/16,15:29:00,H HISPANIC,M,28,1 Moving Violation,1 No Search,2 Citation,NORTH  3RD ST To W/B MISSION,B
1/31/16,15:37:00,W WHITE,M,53,1 Moving Violation,1 No Search,2 Citation,WEST  MISSION At 4TH ST,B
1/31/16,15:05:00,O ALL OTHERS,M,31,1 Moving Violation,1 No Search,2 Citation,EAST  FOLSOM At 4TH ST,B
1/31/16,12:54:00,A ASIAN,F,28,1 Moving Violation,1 No Search,2 Citation,EAST  OFARRELL To E/B MARKET,J
1/31/16,13:11:00,W WHITE,M,38,1 Moving Violation,1 No Search,3 Warning,EAST  OFARRELL To E/B MARKET,J
1/31/16,13:20:00,W WHITE,M,32,1 Moving Violation,1 No Search,2 Citation,EAST  OFARRELL To E/B MARKET,J
1/31/16,13:29:00,W WHITE,M,33,1 Moving Violation,1 No Search,3 Warning,EAST  MARKET To E/B OFARRELL,J
1/31/16,13:34:00,W WHITE,F,33,1 Moving Violation,1 No Search,2 Citation,EAST  OFARRELL To E/B MARKET,J
1/31/16,13:42:00,H HISPANIC,M,31,1 Moving Violation,1 No Search,2 Citation,EAST  OFARRELL To E/B MARKET,J
1/31/16,13:05:00,W WHITE,M,41,1 Moving Violation,1 No Search,3 Warning,EAST  OFARRELL To E/B MARKET,J
1/31/16,13:10:00,A ASIAN,F,30,1 Moving Violation,1 No Search,3 Warning,NORTH  9TH ST To W/B HARRISON ST,C
1/31/16,13:48:00,A ASIAN,M,32,1 Moving Violation,1 No Search,3 Warning,NORTH  3RD ST At BRYANT ST,B
1/31/16,14:16:00,A ASIAN,M,65,1 Moving Violation,1 No Search,2 Citation,SOUTH  10TH ST At HARRISON ST,B
1/31/16,16:18:00,B BLACK,M,70,1 Moving Violation,1 No Search,2 Citation,EAST  MARKET ST To W/B KEARNY ST,A
1/31/16,13:30:00,W WHITE,M,65,1 Moving Violation,1 No Search,2 Citation,EAST  OFARRELL ST To W/B MARKET ST,A
1/31/16,13:34:00,W WHITE,M,24,1 Moving Violation,1 No Search,2 Citation,EAST  OFARRELL ST To W/B MARKET ST,B
1/31/16,13:46:00,A ASIAN,F,32,1 Moving Violation,1 No Search,2 Citation,EAST  OFARRELL ST To E/B MARKET ST,A
1/27/16,14:41:00,W WHITE,M,24,1 Moving Violation,1 No Search,2 Citation,WEST  MISSION To N/B 7TH ST,B
1/31/16,10:59:00,W WHITE,M,30,1 Moving Violation,1 No Search,3 Warning,NORTH  3RD ST MINNA,B
1/31/16,11:11:00,W WHITE,F,26,1 Moving Violation,1 No Search,2 Citation,NORTH  5TH ST FROM HARRISON,B
1/31/16,12:21:00,B BLACK,F,31,1 Moving Violation,1 No Search,2 Citation,SOUTH  5TH ST HARRISON,B
1/31/16,14:18:00,O ALL OTHERS,M,28,1 Moving Violation,1 No Search,2 Citation,EAST  MISSION To N/B 7TH ST,B
1/31/16,14:32:00,W WHITE,M,36,1 Moving Violation,1 No Search,2 Citation,EAST  MISSION 3RD ST,A
1/31/16,14:04:00,O ALL OTHERS,F,35,1 Moving Violation,1 No Search,2 Citation,WEST  MISION To S/B 4TH ST,B
1/29/16,15:50:00,W WHITE,M,74,1 Moving Violation,1 No Search,3 Warning,WB HARRISON ST To S/B 8TH,
1/31/16,11:39:00,H HISPANIC,M,20,1 Moving Violation,1 No Search,2 Citation,NB 3RD  ST To W/B MISSION ST,B
1/31/16,12:42:00,A ASIAN,F,43,1 Moving Violation,1 No Search,2 Citation,NB 3RD  ST To W/B MISSION ST,B
1/31/16,13:00:00,O ALL OTHERS,M,36,1 Moving Violation,1 No Search,2 Citation,NB 3RD  ST To W/B MISSION ST,B
1/31/16,14:18:00,W WHITE,F,36,1 Moving Violation,1 No Search,3 Warning,NB 3RD  ST To W/B MISSION ST,B
1/31/16,14:32:00,W WHITE,M,57,1 Moving Violation,1 No Search,3 Warning,NB 3RD  ST To W/B MISSION ST,B
1/31/16,14:04:00,O ALL OTHERS,M,43,1 Moving Violation,1 No Search,3 Warning,NB 3RD  ST To W/B MISSION ST,B
1/31/16,14:48:00,W WHITE,M,46,1 Moving Violation,1 No Search,2 Citation,NB 3RD  ST To W/B MISSION ST,B
1/31/16,15:12:00,B BLACK,M,22,1 Moving Violation,1 No Search,3 Warning,NB 3RD  ST To W/B MISSION ST,B
1/31/16,16:44:00,W WHITE,M,25,1 Moving Violation,1 No Search,2 Citation,NB EMBARCADERO At FOLSOM ST,B
1/25/16,8:24:00,W WHITE,F,69,1 Moving Violation,1 No Search,3 Warning,NORTH  7TH ST To E/B FOLSOM,B
1/30/16,16:31:00,W WHITE,M,53,1 Moving Violation,1 No Search,3 Warning,NORTH  3RD ST At HOWARD,B
1/30/16,16:39:00,O ALL OTHERS,M,28,1 Moving Violation,1 No Search,2 Citation,NORTH NB 3RD ST S of MINNA,B
1/30/16,16:50:00,O ALL OTHERS,M,24,1 Moving Violation,1 No Search,2 Citation,NORTH NB 3RD ST S of HOWARD,B
1/31/16,12:33:00,O ALL OTHERS,F,28,1 Moving Violation,1 No Search,3 Warning,SOUTH  MISSION ST At 4TH ST,B
1/30/16,15:48:00,W WHITE,F,37,1 Moving Violation,1 No Search,3 Warning,8TH ST HARRISON,B
1/31/16,12:01:00,H HISPANIC,M,49,1 Moving Violation,1 No Search,2 Citation,TAYLOR OFARRELL,A
1/31/16,13:10:00,O ALL OTHERS,M,39,2 Mechanical or Nonmoving Violation,1 No Search,3 Warning,MASON ELLIS,A
1/31/16,13:35:00,O ALL OTHERS,M,55,1 Moving Violation,1 No Search,2 Citation,6TH ST MISSION,B
1/31/16,14:01:00,O ALL OTHERS,F,46,1 Moving Violation,1 No Search,2 Citation,OFARRELL POWELL,J
1/31/16,14:15:00,O ALL OTHERS,M,48,1 Moving Violation,1 No Search,2 Citation,OFARRELL POWELL,J
1/31/16,14:06:00,O ALL OTHERS,M,53,1 Moving Violation,1 No Search,2 Citation,OFARRELL POWELL,J
1/28/16,17:41:00,O ALL OTHERS,M,27,1 Moving Violation,1 No Search,3 Warning,SOUTH  MASON ST To W/B MARKET ST,J
1/28/16,17:49:00,W WHITE,F,28,1 Moving Violation,1 No Search,3 Warning,NORTH  6TH ST To E/B MARKET ST,J
1/30/16,16:33:00,A ASIAN,M,43,1 Moving Violation,1 No Search,2 Citation,NORTH  6TH ST To E/B MARKET ST,J
1/30/16,16:44:00,W WHITE,F,35,1 Moving Violation,1 No Search,3 Warning,WEST  MARKET ST W of 3RD ST,J
1/31/16,12:10:00,A ASIAN,M,26,1 Moving Violation,1 No Search,2 Citation,EAST  OFARRELL ST To E/B MARKET ST,J
1/31/16,13:23:00,A ASIAN,M,21,1 Moving Violation,1 No Search,2 Citation,EAST  OFARRELL ST To E/B MARKET ST,J
1/31/16,14:21:00,O ALL OTHERS,M,33,1 Moving Violation,1 No Search,2 Citation,EAST  FOLSOM ST E of 5TH ST,B
1/31/16,13:02:00,W WHITE,F,29,1 Moving Violation,1 No Search,3 Warning,WEST  MISSION ST At 5TH ST,B
1/31/16,14:34:00,W WHITE,M,36,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,NORTH  5TH ST At CLEMENTINA ST,B
1/31/16,14:58:00,A ASIAN,M,20,1 Moving Violation,1 No Search,2 Citation,127  EB ELLIS ST At POWELL ST,A
1/30/16,7:56:00,B BLACK,F,36,1 Moving Violation,1 No Search,2 Citation,NB LYON ST To W/B OAK ST,F
1/31/16,12:56:00,W WHITE,M,38,1 Moving Violation,1 No Search,2 Citation,NB 3RD ST MINNA ST,B
1/31/16,14:55:00,B BLACK,F,39,1 Moving Violation,1 No Search,3 Warning,NB 6TH ST TO EB MARKET ST,B
1/31/16,15:15:00,W WHITE,M,49,1 Moving Violation,1 No Search,3 Warning,EB MARKET ST AT 6TH ST,B
1/31/16,15:32:00,H HISPANIC,M,24,1 Moving Violation,1 No Search,3 Warning,EB MARKET ST AT 6TH ST,B
1/31/16,15:04:00,B BLACK,F,31,1 Moving Violation,1 No Search,2 Citation,NB 6TH ST TO EB MARKET ST,B
1/30/16,9:55:00,W WHITE,M,23,1 Moving Violation,1 No Search,2 Citation,NORTH  FRANKLIN ST At OAK ST,E
2/1/16,13:11:00,B BLACK,F,48,1 Moving Violation,1 No Search,2 Citation,WEST  MARKET STREET To S/B 8TH STREET,B
2/1/16,13:29:00,O ALL OTHERS,M,36,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,EAST  OFARRELL At GRANT TO MARKET ST,J
2/1/16,14:13:00,O ALL OTHERS,M,62,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,NORTH  6TH ST To E/B MARKET ST,B
2/1/16,14:21:00,O ALL OTHERS,M,28,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,NORTH  6TH ST To E/B MARKET ST,B
2/1/16,14:39:00,O ALL OTHERS,F,21,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,NORTH  6TH ST To E/B MARKET ST,B
2/1/16,14:06:00,O ALL OTHERS,F,57,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,NORTH  6TH ST To E/B MARKET ST,B
2/1/16,16:33:00,O ALL OTHERS,M,73,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,WEST  MISSION To N/B 11TH ST,B
2/1/16,17:03:00,O ALL OTHERS,M,28,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,NORTH  POLK At MCALLISTER,E
1/31/16,15:23:00,A ASIAN,M,38,1 Moving Violation,1 No Search,2 Citation,SOUTH  OFARRELL To W/B MARKET,A
1/31/16,15:34:00,H HISPANIC,M,21,1 Moving Violation,1 No Search,2 Citation,EAST  799 MARKET,J
2/1/16,11:52:00,W WHITE,F,41,1 Moving Violation,1 No Search,2 Citation,EAST  OFARRELL To N/B POWELL,A
2/1/16,12:12:00,A ASIAN,M,34,1 Moving Violation,1 No Search,2 Citation,SOUTH  POWELL At OFARRELL,A
2/1/16,12:16:00,A ASIAN,M,49,1 Moving Violation,1 No Search,2 Citation,SOUTH  POWELL At OFARRELL,A
2/1/16,12:33:00,O ALL OTHERS,M,37,1 Moving Violation,1 No Search,2 Citation,NORTH  POWELL At OFARRELL,A
2/1/16,12:43:00,A ASIAN,M,41,1 Moving Violation,1 No Search,2 Citation,WEST  SUTTER At POWELL,A
2/1/16,13:56:00,O ALL OTHERS,M,49,1 Moving Violation,1 No Search,2 Citation,SOUTH  488 POST,A
2/1/16,14:17:00,O ALL OTHERS,M,25,1 Moving Violation,1 No Search,2 Citation,SOUTH  POWELL At GEARY,A
2/1/16,16:44:00,O ALL OTHERS,M,46,1 Moving Violation,1 No Search,2 Citation,SOUTH  POLK To W/B GROVE,E
2/1/16,16:54:00,W WHITE,M,43,1 Moving Violation,1 No Search,2 Citation,SOUTH  POLK At GROVE,E
2/1/16,11:43:00,W WHITE,M,28,1 Moving Violation,1 No Search,2 Citation,SB 7TH ST HOWARD,B
2/1/16,13:28:00,W WHITE,M,60,1 Moving Violation,1 No Search,3 Warning,EB OFARRELL GRANT,J
2/1/16,13:57:00,B BLACK,F,40,1 Moving Violation,1 No Search,3 Warning,NB 6TH ST. MARKET,J
2/1/16,14:25:00,H HISPANIC,M,21,1 Moving Violation,1 No Search,2 Citation,EB MARKET 6TH ST.,J
2/1/16,14:43:00,W WHITE,M,52,1 Moving Violation,1 No Search,3 Warning,EB MARKET 6TH ST.,J
2/1/16,14:05:00,W WHITE,M,52,1 Moving Violation,1 No Search,3 Warning,NB 6TH ST. MARKET,J
1/31/16,15:36:00,A ASIAN,M,56,1 Moving Violation,1 No Search,2 Citation,EAST  OFARRELL ST At GRANT,B
2/1/16,12:54:00,O ALL OTHERS,M,48,1 Moving Violation,1 No Search,2 Citation,NORTH  POWELL ST To W/B SUTTER,A
2/1/16,13:05:00,W WHITE,M,27,1 Moving Violation,1 No Search,2 Citation,NORTH  POWELL ST To W/B SUTTER,A
2/1/16,14:33:00,B BLACK,M,73,1 Moving Violation,1 No Search,2 Citation,EAST  OFARRELL ST AT GRANT,A
2/1/16,14:45:00,O ALL OTHERS,M,45,1 Moving Violation,1 No Search,2 Citation,EAST  MARKET ST At 6TH,B
2/1/16,14:49:00,B BLACK,M,75,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,EAST  MARKET ST LFT LN At 6TH,B
2/1/16,12:50:00,W WHITE,F,47,1 Moving Violation,1 No Search,2 Citation,EAST  OFARRELL ST To N/B POWELL ST,A
2/1/16,13:10:00,W WHITE,F,62,1 Moving Violation,1 No Search,3 Warning,WEST  GEARY ST To S/B POWELL ST,J
2/1/16,13:43:00,A ASIAN,M,60,1 Moving Violation,1 No Search,2 Citation,SOUTH  POWELL ST At OFARRELL ST,J
2/1/16,12:14:00,O ALL OTHERS,M,33,1 Moving Violation,1 No Search,3 Warning,SB POWELL ST  BETWEEN POST ST AND GEARY ST,A
2/1/16,13:16:00,O ALL OTHERS,M,50,1 Moving Violation,1 No Search,2 Citation,SB MASON ST TO EB MARKET ST,A
2/1/16,13:28:00,A ASIAN,F,27,1 Moving Violation,1 No Search,2 Citation,SB MASON ST TO WB MARKET ST,B
2/1/16,13:39:00,B BLACK,F,47,1 Moving Violation,1 No Search,4 Incident Report,WB GEARY ST TO SB POWELL ST,B
2/1/16,12:05:00,O ALL OTHERS,M,43,1 Moving Violation,1 No Search,3 Warning,GEARY POWELL,A
2/1/16,13:11:00,W WHITE,F,55,1 Moving Violation,1 No Search,2 Citation,POWELL OFARRELL,B
2/1/16,13:20:00,W WHITE,F,61,1 Moving Violation,1 No Search,2 Citation,POWELL OFARRELL,B
2/1/16,13:29:00,A ASIAN,M,47,1 Moving Violation,1 No Search,2 Citation,POWELL OFARRELL,A
2/1/16,15:32:00,W WHITE,M,25,1 Moving Violation,1 No Search,2 Citation,EB CLAY ST To S/B DAVIS ST,A
2/1/16,14:36:00,B BLACK,M,36,1 Moving Violation,1 No Search,3 Warning,EAST  MISSION ST To N/B 3RD ST,B
2/1/16,14:07:00,B BLACK,F,53,1 Moving Violation,1 No Search,3 Warning,WEST  MISSION ST To S/B 5TH ST,B
1/31/16,7:36:00,W WHITE,M,30,2 Mechanical or Nonmoving Violation,1 No Search,2 Citation,EAST EB BRYANT At 6TH ST,B
2/1/16,16:40:00,O ALL OTHERS,M,37,1 Moving Violation,1 No Search,2 Citation,EAST EB MARKET At 11TH-10TH ST,B
2/1/16,16:49:00,O ALL OTHERS,M,24,1 Moving Violation,1 No Search,2 Citation,SOUTH SB 10TH ST At JESSIE,B
1/29/16,7:40:00,H HISPANIC,M,46,1 Moving Violation,1 No Search,2 Citation,EAST  INDUSTRIAL To N/B LOOMIS,C
1/29/16,7:46:00,H HISPANIC,M,32,1 Moving Violation,1 No Search,2 Citation,EAST  INDUSTRIAL To N/B LOOMIS,C
2/1/16,16:14:00,O ALL OTHERS,M,56,1 Moving Violation,1 No Search,2 Citation,EAST  16TH ST To N/B KANSAS,C
2/1/16,16:47:00,A ASIAN,M,37,1 Moving Violation,1 No Search,2 Citation,SOUTH  POLK ST At MC ALLISTER,E
2/1/16,11:52:00,H HISPANIC,F,64,1 Moving Violation,1 No Search,2 Citation,SOUTH  8TH ST To W/B HARRISON ST,B
2/1/16,13:43:00,B BLACK,M,36,1 Moving Violation,1 No Search,2 Citation,NORTH  3RD ST To W/B BRANNAN ST,B
2/1/16,14:52:00,W WHITE,M,31,1 Moving Violation,1 No Search,3 Warning,EAST  OFARRELL To E/B MARKET ST,A
2/2/16,12:00:00,W WHITE,M,24,1 Moving Violation,1 No Search,2 Citation,WB EMBARCADERO BROADWAY,B
2/2/16,12:13:00,A ASIAN,M,26,1 Moving Violation,1 No Search,2 Citation,EB DAVIS DRUMM,B
2/2/16,10:52:00,O ALL OTHERS,M,57,1 Moving Violation,1 No Search,2 Citation,NORTH  POWELL ST To W/B SUTTER ST,A
2/2/16,12:26:00,B BLACK,F,32,1 Moving Violation,1 No Search,2 Citation,NORTH  POWELL ST To W/B SUTTER ST,A
2/2/16,12:40:00,B BLACK,M,44,1 Moving Violation,1 No Search,2 Citation,EAST  OFARRELL At GRANT,A
2/2/16,12:48:00,A ASIAN,M,31,1 Moving Violation,1 No Search,2 Citation,EAST  OFARRELL At GRANT,A
2/2/16,12:57:00,O ALL OTHERS,M,30,1 Moving Violation,1 No Search,2 Citation,NORTH  2ND ST AT MARKET To S/B 2ND ST FROM MARKET,B
2/2/16,15:48:00,O ALL OTHERS,M,29,1 Moving Violation,1 No Search,2 Citation,EAST  BRYANT ST At 2ND ST,B
2/2/16,17:22:00,W WHITE,M,59,1 Moving Violation,1 No Search,2 Citation,EAST  MARKET ST AT 4TH RT LN To W/B MARKET ST FROM 4TH ST,A
2/2/16,18:37:00,W WHITE,M,47,1 Moving Violation,1 No Search,2 Citation,WEST  MISSION TOWARDS JESSIE WEST To E/B MISSION TOWARDS J EAST,B
2/2/16,12:10:00,W WHITE,M,49,1 Moving Violation,1 No Search,2 Citation,WEST  MISSION To E/B MISSION AT JESSIE EAST,J
2/2/16,12:15:00,W WHITE,M,62,1 Moving Violation,1 No Search,2 Citation,WEST  MISSION To S/B 4TH ST,B
2/2/16,14:28:00,W WHITE,M,32,1 Moving Violation,1 No Search,2 Citation,WEST  MISSION To S/B NEW MONTGOMERY,B
2/2/16,14:35:00,O ALL OTHERS,M,36,1 Moving Violation,1 No Search,2 Citation,NORTH  121 2ND ST To S/B 118 2ND ST,B
2/2/16,14:52:00,H HISPANIC,F,41,1 Moving Violation,1 No Search,2 Citation,NORTH  2ND ST At SOUTH PARK,B
2/2/16,15:19:00,W WHITE,M,63,1 Moving Violation,1 No Search,2 Citation,EAST  BRYANT At 2ND ST,B
2/2/16,17:01:00,W WHITE,M,39,1 Moving Violation,1 No Search,2 Citation,EAST  MISSION ST E of 8TH ST,B
2/2/16,19:23:00,W WHITE,F,30,1 Moving Violation,1 No Search,2 Citation,NB 3RD ST MISSION,B
2/3/16,9:42:00,W WHITE,M,46,1 Moving Violation,1 No Search,2 Citation,250 SOUTH  MASON ST. S of OFFARREL ST.,J
2/4/16,15:41:00,H HISPANIC,F,35,1 Moving Violation,1 No Search,2 Citation,EAST  829 FOLSOM At 4TH ST,B
2/4/16,16:23:00,A ASIAN,F,24,1 Moving Violation,1 No Search,2 Citation,EAST  FOLSOM At 4TH ST,B
2/4/16,16:47:00,W WHITE,F,24,1 Moving Violation,1 No Search,2 Citation,EAST  FOLSOM At 4TH ST,B
1/31/16,17:15:00,O ALL OTHERS,F,28,1 Moving Violation,1 No Search,3 Warning,WEST  MISSION ST. To S/B 5TH ST.,B
2/4/16,15:39:00,O ALL OTHERS,M,56,1 Moving Violation,1 No Search,3 Warning,EAST  FOLSOM ST. At 5TH ST.,B
2/4/16,15:52:00,O ALL OTHERS,F,29,1 Moving Violation,1 No Search,3 Warning,EAST  FOLSOM ST. At 5TH ST.,B
2/4/16,16:00:00,O ALL OTHERS,M,34,1 Moving Violation,1 No Search,3 Warning,EAST  FOLSOM ST. At 5TH ST.,B
2/4/16,16:33:00,O ALL OTHERS,M,26,1 Moving Violation,1 No Search,3 Warning,EAST  FOLSOM ST. At 5TH ST.,B
2/4/16,16:39:00,O ALL OTHERS,M,64,1 Moving Violation,1 No Search,3 Warning,EAST  FOLSOM ST. At 5TH ST.,B
2/4/16,16:52:00,O ALL OTHERS,M,35,1 Moving Violation,1 No Search,3 Warning,EAST  FOLSOM ST. At 5TH ST.,B
2/4/16,16:58:00,O ALL OTHERS,M,21,1 Moving Violation,1 No Search,3 Warning,EAST  FOLSOM ST. At 5TH ST.,B
2/4/16,17:11:00,O ALL OTHERS,M,27,1 Moving Violation,1 No Search,3 Warning,EAST  FOLSOM ST. At 5TH ST.,B
2/4/16,17:29:00,O ALL OTHERS,M,23,1 Moving Violation,1 No Search,3 Warning,EAST  FOLSOM ST. At 5TH ST.,B
2/1/16,15:22:00,W WHITE,M,38,1 Moving Violation,1 No Search,2 Citation,WEST  HARRISON 6TH ST,B
2/2/16,14:59:00,W WHITE,M,70,1 Moving Violation,1 No Search,3 Warning,SOUTH  NEW MONTGOMERY MISSION,A
2/2/16,15:03:00,W WHITE,M,45,1 Moving Violation,1 No Search,2 Citation,NORTH  2ND ST To E/B MISSION,B
2/3/16,15:15:00,B BLACK,F,63,1 Moving Violation,1 No Search,2 Citation,EAST  BRYANT To N/B 7TH ST,B
2/4/16,13:40:00,W WHITE,M,23,1 Moving Violation,1 No Search,2 Citation,EAST  MISSION 6TH ST,B
2/4/16,15:16:00,B BLACK,F,35,1 Moving Violation,1 No Search,2 Citation,EAST  6TH STFOLSOM  FOLSOM 5TH ST,B
2/4/16,15:21:00,A ASIAN,M,48,1 Moving Violation,1 No Search,2 Citation,EAST  6TH ST FOLSOM 5TH ST FOLSOM,B
2/4/16,15:34:00,W WHITE,F,50,1 Moving Violation,1 No Search,3 Warning,EAST  6TH ST 5TH ST FOLSOM,B
2/4/16,15:42:00,O ALL OTHERS,M,46,1 Moving Violation,1 No Search,2 Citation,EAST  6TH ST FOLSOM 5TH ST FOLSOM,B
2/4/16,15:50:00,W WHITE,M,34,1 Moving Violation,1 No Search,2 Citation,EAST  6TH ST FOLSOM 5TH ST FOLSOM,B
2/4/16,15:59:00,B BLACK,M,58,1 Moving Violation,1 No Search,2 Citation,EAST  6TH ST FOLSOM 5TH ST FOLSOM,B
2/4/16,15:07:00,A ASIAN,M,55,1 Moving Violation,1 No Search,2 Citation,EAST  6TH FOLSOM 5TH ST FOLSOM,B
2/4/16,16:17:00,H HISPANIC,F,35,1 Moving Violation,1 No Search,2 Citation,EAST  6TH ST FOLSOM 5TH ST FOLSOM,B
2/4/16,16:22:00,H HISPANIC,M,43,1 Moving Violation,1 No Search,2 Citation,EAST  6TH ST FOLSOM 5TH ST FOLSOM,B
