Date of Stop ,Time Of Stop ,Race,Sex,Age,ReasonForStop,ResultsOfSearch,ResultOfStop,Location of Stop ,District
02-JAN-16,2115,O,M,28,2,1,3,OAK  ST AT COLE ST,F
02-JAN-16,2135,H,F,46,1,1,3,ONONDAGA ST & OCEAN AVE,H
02-JAN-16,2135,O,M,29,2,1,2,SUTTER ST. & POLK ST,E
02-JAN-16,2140,H,F,33,2,1,3,SOUTH VAN NESS & MISSION,B
02-JAN-16,2140,W,M,30,2,1,2,OAK ST AT CLAYTON ST,F
02-JAN-16,2153,H,M,28,2,1,2,OAK & CENTRAL,F
02-JAN-16,2154,B,F,23,1,1,2,PENNSYLVANIA/MARIPOSA,B
02-JAN-16,2158,W,M,30,1,2,2,OAK & BRODERICK,F
02-JAN-16,2200,A,M,33,1,1,2,1100 ELLIS ST,E
02-JAN-16,2200,O,F,26,2,1,3,5TH AVE & CLEMENT ST,G
02-JAN-16,2200,W,F,29,2,1,2,GEARY BLVD @ LEAVENWORTH,A
02-JAN-16,2201,W,F,23,2,1,2,16  TURK ST.,J
02-JAN-16,2205,O,M,25,2,1,2,5TH ST & BRYANT ST,B
02-JAN-16,2218,A,M,26,1,1,2,9TH AVE & LINCOLN WAY,F
02-JAN-16,2218,W,F,23,2,1,2,118 SAGAMORE AV,I
02-JAN-16,2223,W,M,30,2,1,2,GEARY ST & LARKIN ST,A
02-JAN-16,2225,H,M,45,2,1,2,EMBARCADERO/PIER 19,A
02-JAN-16,2227,B,M,60,1,1,2,TUTK & LARKIN,J
02-JAN-16,2228,A,F,25,2,1,3,GOLDEN  GATE ST & TAYLOR ST ,J
02-JAN-16,2230,A,F,63,1,1,2,2ND ST & HOWARD ST,B
02-JAN-16,2230,A,M,55,2,1,2,BAY ST/KEARNY ST,A
02-JAN-16,2239,H,F,40,1,1,3,TURK AND JONES,J
02-JAN-16,2240,B,M,51,2,1,3,RANDOLPH ST & HEAD ST,I
02-JAN-16,2240,B,M,57,2,1,2,MISSION ST & ANTHONY ST,B
02-JAN-16,2240,O,M,29,1,1,2,SPEAR ST & HARRISON ST,A
02-JAN-16,2243,B,F,27,1,1,2,5TH ST & TOWNSEND ST,B
02-JAN-16,2245,O,M,19,2,1,2,STANYAN/HAIGHT STREET,F
02-JAN-16,2245,W,F,52,1,1,3,GOLDEN GATE BRIDGE TOLL PLAZA,G
02-JAN-16,2247,A,M,46,2,1,2,VALLEJO & COLUMBUS AVE,A
02-JAN-16,2250,B,M,33,2,1,3,BROAD ST & PLYMOUTH AVE,I
02-JAN-16,2250,O,M,48,2,1,2,BUSH ST/MASON ST,A
02-JAN-16,2300,B,M,20,4,1,3,GARFIELD ST & BRIGHT ST,I
02-JAN-16,2300,B,M,35,2,1,3,400 ARCH ST,I
02-JAN-16,2312,H,M,28,2,1,2,RANKIN ST & OAKDALE ST,C
02-JAN-16,2315,W,M,55,1,1,3,ULLOA & 19TH AVE,I
02-JAN-16,2319,W,M,34,1,1,3,WINSTON AVE / 19TH AVE,I
02-JAN-16,2320,H,M,22,2,1,2,CALIFORNIA&POLK,E
02-JAN-16,2330,O,M,31,2,1,2,PALOU ST & INDUSTRIAL ST,C
02-JAN-16,2330,W,M,52,2,1,3,POWELL ST & SUTTER ST,A
02-JAN-16,2335,H,M,24,1,1,2,OAKDALE ST & RANKIN AVE,C
02-JAN-16,2338,O,M,32,2,1,3,3RD & LA SALLE,C
02-JAN-16,2340,A,F,29,1,1,3,OCEAN AVE / SPRINGFIELD  AV,I
02-JAN-16,2340,A,M,40,2,1,2,"     19TH AV/JUNIPERO SERRA BL, SF",I
02-JAN-16,2340,A,M,70,2,1,2,TAYLOR ST & PACIFIC ST,A
02-JAN-16,2350,A,M,45,2,1,2,SACRAMENTO ST & BATTERY ST,A
02-JAN-16,2350,B,M,50,7,1,2,TURK & LEAVENWORTH,J
02-JAN-16,2350,H,M,21,2,1,3,OCEAN AVE & SANTA ANA,I
02-JAN-16,2350,W,M,35,1,1,2,21ST & CAPP ST,D
02-JAN-16,2352,B,M,40,2,1,3,INGALLS ST & BEATRICE ST,C
02-JAN-16,2355,H,M,26,2,1,3,JULES AV AND HOLLOWAY AV,I
03-JAN-16,0012,H,F,50,2,1,2,GEARY & 10TH AVE,G
03-JAN-16,0020,A,M,25,2,1,3,BAYSHORE/CORTLAND,C
03-JAN-16,0020,H,M,23,2,1,3,CAYUGA AVE & NIAGARA ST,H
03-JAN-16,0025,H,F,29,2,1,3,EMBARCADERO AND WASHINGTON,A
03-JAN-16,0030,B,M,33,2,1,2,INGALLS ST & CAROLL AV,C
03-JAN-16,0030,O,M,23,5,1,2,201 2ND ST,B
03-JAN-16,0045,B,F,31,1,1,2,SANSOME ST & BROADWAY ,A
03-JAN-16,0045,B,M,35,2,1,3,21 & TREAT ,D
03-JAN-16,0055,B,F,59,2,1,2,JENNINGS AV & PHELPS ST,C
03-JAN-16,0100,W,M,35,1,1,2,26TH AV & CALIFORNIA ST,G
03-JAN-16,0100,W,M,35,1,1,3,26TH AV & CALIFORNIA ST,G
03-JAN-16,0115,B,M,68,2,1,2,MISSION & ERIE ,D
03-JAN-16,0120,W,F,24,1,1,2,920 SO. VAN NESS AVE,D
03-JAN-16,0125,A,M,24,2,1,2,BAY AND LEAVENWORTH,A
03-JAN-16,0136,O,M,25,2,1,2,SACRAMENTO ST & VAN NESS AVE ,E
03-JAN-16,0140,H,M,25,2,1,2,GEARY BL & BEAUMONT,G
03-JAN-16,0140,W,M,45,2,1,3,SUNSET BL & JUDAH ST,G
03-JAN-16,0140,W,M,49,2,1,3,SAN BRUNO AVE & MANSELL AVE,H
03-JAN-16,0143,O,F,20,1,1,3,16TH & CAPP ST,D
03-JAN-16,0210,H,M,22,2,1,2,MISSION ST/18TH ST,D
03-JAN-16,0330,A,M,27,2,1,3,MADRID ST & PERSIA ST,H
03-JAN-16,0340,H,M,23,1,1,2,CAPP ST & 18TH ST,D
03-JAN-16,0442,B,M,25,1,1,2,SOUTH VAN NESS AVE &  20TH ST,D
03-JAN-16,0445,H,M,25,1,1,2,CAPP ST & 18TH ST,D
03-JAN-16,0603,W,M,36,2,1,2,15TH AV & VICENTE ST,I
03-JAN-16,0800,W,M,28,1,1,2,MISSION ST & 16TH ST,D
03-JAN-16,0810,H,F,47,1,1,2,MISSION ST & 15TH ST,D
03-JAN-16,0837,W,F,36,1,1,2,FULTON & 34TH AVE,G
03-JAN-16,0838,B,M,24,2,1,3,2869 MISSION ST,D
03-JAN-16,0841,B,M,25,1,1,3,4TH ST AT FOLSOM ST,B
03-JAN-16,0841,W,M,29,1,1,3,4TH ST AT FOLSOM ST,B
03-JAN-16,0853,W,M,29,1,1,2,LOMBARD AND SANSOME,A
03-JAN-16,0857,W,F,26,1,1,2,WEBSTER ST & MCALLISTER ST,E
03-JAN-16,0900,W,M,20,1,1,2,MISSION ST / 16TH ST,D
03-JAN-16,0915,A,M,29,1,1,3,STEINER ST & ELLIS ST,E
03-JAN-16,0920,O,F,30,1,1,3,CHESTNUT/LAGUNA,E
03-JAN-16,0940,W,M,19,1,1,3,1100 BLK HAMPSHIRE,D
03-JAN-16,0941,W,M,53,1,1,3,BAY/BUCHANAN,E
03-JAN-16,0949,W,F,44,2,1,2,CHESTNUT/PIERCE,E
03-JAN-16,1005,H,M,34,4,5,2,390 BAYSHORE,C
03-JAN-16,1027,O,M,22,1,1,2,EUCLID & SPRUCE,G
03-JAN-16,1040,W,F,29,2,1,2,MISSION ST & ERIE ST,D
03-JAN-16,1051,H,M,46,2,1,2,COLUMBUS AND GREENWICH,A
03-JAN-16,1055,W,F,30,2,1,3,270 WILLIAMS AVE,C
03-JAN-16,1105,B,F,29,1,1,2,INGALLS/LA SALLE,C
03-JAN-16,1120,W,M,16,5,1,2,1200 9TH AV,I
03-JAN-16,1154,A,M,80,1,1,3,2360 19TH AV,I
03-JAN-16,1203,W,M,27,1,1,2,731 LA PLAYA,G
03-JAN-16,1210,O,F,23,1,1,3,17TH ST & TEMPLE ST,F
03-JAN-16,1225,B,M,56,1,1,3,800 BLK TREAT ST,D
03-JAN-16,1229,O,M,24,1,1,2,FULTON & FUNSTON,G
03-JAN-16,1230,B,M,20,2,5,2,EDDY ST/DIVISADERO,E
03-JAN-16,1235,W,F,27,2,1,2,939 ELLIS,E
03-JAN-16,1245,W,F,25,1,1,2,8TH ST & MINNA ST,B
03-JAN-16,1250,W,M,38,1,1,2,EUCLID & HEATHER,G
03-JAN-16,1257,H,M,22,2,9,2,3 CAINE ST,I
03-JAN-16,1257,W,M,39,1,1,2,ASHBURY ST & OAK ST,F
03-JAN-16,1305,A,M,50,2,1,2,7TH AV/LINCOLN WY,I
03-JAN-16,1306,W,M,72,1,1,2,GEARY BLVD & 2ND AVE,G
03-JAN-16,1307,A,M,20,2,1,3,UNION/MASON,A
03-JAN-16,1308,W,F,42,2,1,2,PAGE ST & ASHBURY ST,F
03-JAN-16,1310,H,M,34,2,1,3,EMBARCADERO @ HOWARD ST.,B
03-JAN-16,1310,O,M,29,2,1,2,2300 16TH STREET,D
03-JAN-16,1317,W,F,56,2,1,2,LAKE MERCED & SUNSET,I
03-JAN-16,1330,B,F,29,2,1,2,2744 16TH ST,D
03-JAN-16,1330,W,M,28,1,1,2,WASHINGTON ST & STEINER ST,E
03-JAN-16,1340,W,M,23,2,1,2,HAYES ST & DIVISADERO ST,E
03-JAN-16,1352,W,M,20,1,1,2,FULTON & FUNSTON,G
03-JAN-16,1354,A,M,59,2,1,2,KEARY&WASHINGTON STREETS,A
03-JAN-16,1354,B,F,26,2,1,2,23RD ST. & WISCONSIN AV,C
03-JAN-16,1403,H,F,37,2,1,3,1070 BRYANT ST,B
03-JAN-16,1404,B,F,32,1,1,2,CARROL AND JENNINGS,C
03-JAN-16,1408,A,F,32,2,1,3,GIRRARD ST. & FELTON ST. ,C
03-JAN-16,1430,A,M,25,2,1,2,LAKE MERCED & SUNSET,I
03-JAN-16,1435,H,M,55,1,1,2,EUREKA/MARKET,F
03-JAN-16,1450,A,F,27,2,1,2,LAKE MERCED BLVD & SUNSET BLVD,I
03-JAN-16,1450,A,M,67,2,1,2,ELLIS/MASON,J
03-JAN-16,1500,O,M,41,2,1,2,S. VAN NESS & MARKET ST.,B
03-JAN-16,1525,B,M,29,1,1,2,ARLETA & BAYSHORE,H
03-JAN-16,1527,B,F,39,1,1,3,GIRARD AT SILLIMAN,C
03-JAN-16,1530,A,M,48,1,1,3,14TH AVE & ANZA ST,G
03-JAN-16,1535,W,F,65,1,1,3,PHELAN AVE & OCEAN AVE ,H
03-JAN-16,1555,B,F,25,2,1,3,TURK AND HYDE ST,J
03-JAN-16,1615,H,M,30,1,1,2,SFIA R1 OUTBOUND UNDER THE ITB,S
03-JAN-16,1621,W,F,49,2,1,2,BAY ST & TAYLOR,A
03-JAN-16,1625,B,M,32,4,1,4,15TH ST. & JULIAN ST.,D
03-JAN-16,1638,H,F,21,1,1,1,3RD ST. & OAKDALE AVE.,D
03-JAN-16,1640,B,F,39,1,2,2,71 KISKA,C
03-JAN-16,1642,H,M,33,2,7,1,405 HOWARD ST,B
03-JAN-16,1650,W,M,26,2,1,3,23RD ST AND YORK ST,D
03-JAN-16,1653,A,F,23,1,1,2,20TH AVE & JUDAH ST,I
03-JAN-16,1702,W,F,65,1,1,3,LINCOLN BLVD/9TH AVE,I
03-JAN-16,1705,B,F,23,4,7,1,216 MONTANA STREET,I
03-JAN-16,1705,W,F,23,2,1,3,DIAMOND & MONTEREY,H
03-JAN-16,1708,B,M,47,2,1,3,EDDY ST & LEAVENWORTH ST,J
03-JAN-16,1715,B,M,18,2,3,4,26TH ST AND HARRISON ST,D
03-JAN-16,1720,B,M,58,2,1,2,3RD ST. & HARRISON ST.,B
03-JAN-16,1729,B,M,22,1,1,1,4TH STREET @ BLUXOME STREET,B
03-JAN-16,1730,B,M,26,1,1,3,SANSOME ST & PINE ST,A
03-JAN-16,1733,W,F,72,1,1,3,COLUMBUS AVE & KEARNY ST,A
03-JAN-16,1735,H,M,30,2,1,3,3RD/HUDSON,C
03-JAN-16,1745,O,M,28,1,1,2,MASONIC & HAIGHT,F
03-JAN-16,1800,H,F,47,2,1,3,JAMESTOWN AVE AND HUNTERS POINT EXPRESSWAY,C
03-JAN-16,1802,H,M,24,2,1,3,SAN FERNANDO ST. & OCEAN AVE.,I
03-JAN-16,1806,O,M,19,1,1,2,CALIFORNIA/KEARNY,A
03-JAN-16,1815,B,M,50,5,1,2,CAMPTON ALLEY,A
03-JAN-16,1825,O,F,23,2,1,2,POLK ST & HEMLOCK ST,E
03-JAN-16,1825,O,M,25,2,1,3,16TH ST & KANSAS ST,D
03-JAN-16,1829,O,M,48,2,1,3,TURK AND VAN NESS,J
03-JAN-16,1830,W,F,21,1,1,3,MONTGOMERY ST & MARKET ST.,A
03-JAN-16,1831,O,M,28,1,1,2,SUTTER/MASON,A
03-JAN-16,1835,W,M,36,1,1,2,SCOTT ST & ELLIS ST,E
03-JAN-16,1840,H,F,27,1,1,2,STOCKTON ST. & BEACH ST.,A
03-JAN-16,1840,W,F,20,2,1,3,REVERE & NEWHALL,C
03-JAN-16,1915,H,M,48,1,1,2,16TH ST & WEISE ST,D
03-JAN-16,1920,A,M,29,5,1,3,WALLER ST. & MASONIC ST.,F
03-JAN-16,1920,W,M,51,2,1,2,UPPER ITB DOOR 5,S
03-JAN-16,1928,O,M,35,2,1,2,TAYLOR & THE EMBARCADERO,A
03-JAN-16,1945,H,M,42,2,1,2,127 EDDY ST,J
03-JAN-16,1955,H,M,25,2,1,3,S VAN NESS AVE AND CESAR CHAVEZ ST,D
03-JAN-16,1957,A,M,23,1,1,2,EUCLID&COMMONWEALTH,G
03-JAN-16,2005,A,M,42,1,1,2,HOWARD AND 3RD,B
03-JAN-16,2035,B,M,38,1,1,2,150 GOLDEN GATE,J
03-JAN-16,2050,W,M,30,1,1,3,9TH ST. & FOLSOM ST. ,B
03-JAN-16,2101,O,M,55,2,1,3,SLOAT BLVD. & CLEARFIELD DR.,I
03-JAN-16,2108,B,F,21,1,1,2,0 ESSEX ST.,B
03-JAN-16,2108,B,F,25,1,1,2,00 ESSEX ST. ,B
03-JAN-16,2110,O,M,28,2,1,3,UPPER TERMINAL 1 DOOR 1,S
03-JAN-16,2125,W,F,55,1,1,3,1ST ST. & HARRISON ST.,B
03-JAN-16,2140,B,M,55,1,1,3,SUTTER ST & BRODERICK ST,G
03-JAN-16,2140,W,M,27,2,2,3,JONES ST AND ELLIS ST,J
03-JAN-16,2145,A,M,23,1,1,2,EB I80 & WB 580,B
03-JAN-16,2150,A,F,60,1,1,2,CALIFORNIA AND FRANKLIN,E
03-JAN-16,2200,B,M,26,2,1,2,FOLSOM ST. & FREMONT ST. ,B
03-JAN-16,2200,O,M,26,2,1,3,FELL ST & BRODERICK ST,F
03-JAN-16,2207,A,M,22,1,1,2,POWELL & BUSH ,A
03-JAN-16,2207,B,M,31,2,1,3,6HT ST & MARKET ST,J
03-JAN-16,2220,B,M,38,2,0,3,TAYLOR ST AND MARKET,J
03-JAN-16,2222,B,M,55,2,1,3,TAYLOR & SUTTER,E
03-JAN-16,2227,W,M,30,2,1,3,PACHECO & 19TH AVENUE,I
03-JAN-16,2230,B,F,61,1,1,2,2 CLIPPER COVE RD.,B
03-JAN-16,2240,H,F,29,2,1,3,8TH ST. & BRYANT ST. ,B
03-JAN-16,2240,W,M,27,2,1,3,ELLIS ST & DIVISADERO ST,G
03-JAN-16,2245,H,M,32,1,1,2,FUNSTON ST & CABRILLO ST,G
03-JAN-16,2300,H,M,30,1,1,3,20TH ST & CAPP ST,S
03-JAN-16,2314,A,M,48,1,1,2,CALIFORNIA & POWELL ST ,A
03-JAN-16,2325,A,M,39,2,1,2,COLUMBUS & JACKSON,A
03-JAN-16,2340,H,M,42,2,1,2,5TH ST. & MISSION ST. ,B
03-JAN-16,2345,B,M,26,2,1,2,FILLMORE & EDDY,E
03-JAN-16,2347,A,M,22,2,1,3,VAN DYKE AVE & KIETH AVE,C
03-JAN-16,2350,A,M,34,2,1,2,4TH ST. & BERRY ST. ,B
03-JAN-16,2351,O,M,23,1,1,2,LARKIN ST. &  GEARY ST.,E
03-JAN-16,2357,W,F,38,1,1,2,MARKET & 3RD ST ,A
04-JAN-16,0015,H,M,34,1,1,3,18TH AND CAPP,D
04-JAN-16,0020,B,M,30,2,1,2,HAYES & STEINER STS,E
04-JAN-16,0025,H,M,19,2,1,3,INNES AVE & 3RD ST,C
04-JAN-16,0025,O,M,40,2,1,2,PINE ST. & MONTGOMERY ST.,A
04-JAN-16,0045,B,M,28,1,1,2,FUNSTON ST & CABRILLO ST,G
04-JAN-16,0055,B,M,35,2,1,2,LEAVENWORTH & OFARRELL,J
04-JAN-16,0126,W,F,29,2,1,2,BATTERY ST & JACKSON ST,A
04-JAN-16,0129,W,M,58,1,1,3,19TH AVE & HOLLOWAY AVE,I
04-JAN-16,0141,B,M,40,1,1,3,CALIFORNIA AND LEAVENWORTH,E
04-JAN-16,0147,W,M,54,1,1,3,SUTTER ST & TAYLOR ST,A
04-JAN-16,0200,B,M,31,2,0,3,17TH ST & S. VAN NESS,D
04-JAN-16,0200,H,F,22,1,1,2,20TH ST & SO VAN NESS AVE,D
04-JAN-16,0200,W,F,22,2,1,2,HARRISON ST & 22ND ST,D
04-JAN-16,0230,H,M,33,5,1,3,LAGUNA @ BAY,E
04-JAN-16,0234,B,M,39,1,1,2,1278 MARKET ST,J
04-JAN-16,0239,A,M,65,2,1,2,"IFO 575 O""FARRELL ST",J
04-JAN-16,0245,W,M,45,1,1,3,47TH AVE AND FULTON ST,G
04-JAN-16,0335,O,M,22,1,1,3,MISSION & 4TH ST,J
04-JAN-16,0438,W,M,38,2,1,3,LOMBARD ST & FRANKLIN ST,E
04-JAN-16,0440,B,M,27,2,1,3,18TH ST & CASTRO ST,D
04-JAN-16,0440,B,M,62,1,1,2,VAN NESS AND POST,E
04-JAN-16,0440,W,M,65,1,1,2,FUNSTON ST & CABRILLO ST,G
04-JAN-16,0445,W,M,23,1,1,2,FUNSTON ST & CABRILLO ST,G
04-JAN-16,0528,O,M,60,2,1,2,S/B 19TH AVENUE & EUCALYPTUS,I
04-JAN-16,0529,H,M,20,1,1,2,16TH ST. & MISSION ST.,D
04-JAN-16,0530,H,M,24,1,1,2,GEARY BL & PARK PRESIDIO ,G
04-JAN-16,0559,A,M,43,1,1,2,FULTON & FUNSTON,G
04-JAN-16,0632,B,M,49,1,1,3,NORTH POINT AND TAYLOR,A
04-JAN-16,0720,A,F,44,1,1,2,NORTH POIN T ST & POLK ST,A
04-JAN-16,0730,H,M,39,1,1,2,POLK ST & FRANCISCO ST,A
04-JAN-16,0735,A,M,79,1,1,2,EUCLID & COLLINS,G
04-JAN-16,0735,W,F,62,1,1,2,OAK ST & LYON ST,F
04-JAN-16,0737,H,M,44,1,1,2,UNION AND POWELL,A
04-JAN-16,0745,H,M,19,2,1,2,3RD ST AT SOUTH PARK,B
04-JAN-16,0756,W,F,75,1,1,2,EUCLID & IRIS,G
04-JAN-16,0800,W,F,50,2,1,3,14TH/MINNA ST,D
04-JAN-16,0807,O,M,42,1,1,3,VAN NESS AVE & SACRAMENTO ST,E
04-JAN-16,0825,H,M,35,1,1,2,CHESTNUT / WEBSTER,E
04-JAN-16,0830,W,F,47,1,1,2,575 CASTRO ST,D
04-JAN-16,0839,W,F,62,2,1,3,BAKER ST & JEFFERSON ST,E
04-JAN-16,0910,B,M,35,2,1,3,16TH/MISSION,D
04-JAN-16,0915,W,F,40,1,1,2,481 JOOST AVE.,H
04-JAN-16,0920,H,M,32,2,1,2,430 S VAN NESS,D
04-JAN-16,0929,W,M,80,1,1,2,250 LOS PALMOS DR.,H
04-JAN-16,0935,W,M,43,1,1,2,17TH ST & ROOSVELT,F
04-JAN-16,0940,W,M,30,1,1,2,POLK ST & BUSH ST,E
04-JAN-16,0945,W,M,40,2,1,2,1378 MISSIONS ST.,B
04-JAN-16,0947,W,F,68,1,1,3,CLEMENT/39TH AV,G
04-JAN-16,0948,W,F,41,2,1,3,13TH & MISSION ST,D
04-JAN-16,0954,B,M,30,2,1,3,43RD AVE/CLEMENT,G
04-JAN-16,0954,W,M,31,1,1,2,1020 TERESITA BLVD.,H
04-JAN-16,1009,W,M,43,1,1,2,OFARRELL & MARKET,J
04-JAN-16,1016,H,M,33,1,1,2,PRESIDIO & CALIFORNIA ST,G
04-JAN-16,1035,H,M,43,1,1,2,546 MONTEREY BLVD.,H
04-JAN-16,1056,H,F,37,1,1,2,666 MONTEREY BLVD.,H
04-JAN-16,1100,B,M,61,2,1,2,27TH AVE/CLEMENT,G
04-JAN-16,1113,A,M,45,1,1,2,646 MONTEREY BLVD.,H
04-JAN-16,1126,O,M,27,1,1,2,259 MONTEREY BLVD.,H
04-JAN-16,1130,W,F,65,1,1,2,SPRUCE ST. & EUCLID AVE.,G
04-JAN-16,1130,W,M,25,8,1,5,DIVISADERO ST & SACRAMENTO ST,E
04-JAN-16,1140,W,M,49,1,1,3,SOUTH ST & 3RD ST,B
04-JAN-16,1145,H,F,28,1,1,2,2605 MARKET ST.,F
04-JAN-16,1145,W,M,63,1,1,2,SPRUCE ST. & EUCLID AVE.,G
04-JAN-16,1150,B,F,26,1,1,3,1375 3RD ST,B
04-JAN-16,1155,A,F,52,1,1,2,SPRUCE ST. & EUCLID AVE.,G
04-JAN-16,1155,O,M,38,1,1,2,LAGUNA ST & GREENWICH ST,E
04-JAN-16,1205,W,M,58,1,1,2,FULTON ST & 11TH AVE,G
04-JAN-16,1208,B,F,76,1,1,2,305 MONTEREY BLVD.,H
04-JAN-16,1210,B,M,52,2,1,3,14TH ST & HARRISON ST,D
04-JAN-16,1215,W,F,74,1,1,3,EUCLID AVE. & PARKER AVE.,G
04-JAN-16,1220,H,M,23,2,1,2,131 RUSSIA AVE.,H
04-JAN-16,1220,O,M,50,1,1,2,CYRIL MAGNIN @ EDDY ST,J
04-JAN-16,1225,W,F,38,1,1,2,410 GENNESSEE ST.,H
04-JAN-16,1230,A,M,74,1,1,2,SPRUCE ST. & EUCLID AVE.,G
04-JAN-16,1231,W,M,45,2,1,2,BROADWAY ST. & FRONT ST,A
04-JAN-16,1235,H,M,25,2,1,2,3RD ST & PERRY ST,B
04-JAN-16,1240,H,M,24,1,1,2,4TH ST & IRVING,F
04-JAN-16,1243,B,M,28,1,1,2,678 MONTEREY BLVD.,H
04-JAN-16,1249,H,M,45,2,1,2,14TH ST & WOODWARD ST,D
04-JAN-16,1250,B,M,57,2,1,2,15TH ST & HARRISON ST,D
04-JAN-16,1250,W,F,46,1,1,2,EUCLID AVE. & COLLINS ST.,G
04-JAN-16,1255,O,F,46,2,1,2,COLUMBUS AVE & VALLEJO ST,A
04-JAN-16,1256,B,F,37,1,1,2,JEFFERSON ST @ TAYLOR ST,A
04-JAN-16,1300,A,M,57,1,1,2,600 LEAVENWORTH ST,A
04-JAN-16,1316,A,M,79,1,1,2,385 MONTEREY BLVD.,H
04-JAN-16,1318,A,F,65,1,1,2,243 SILVER AVE,H
04-JAN-16,1320,O,M,47,2,0,3,250 GOLDEN GATE AVE,J
04-JAN-16,1321,W,M,34,1,1,2,FUNSTON & CABRILLO,G
04-JAN-16,1337,W,M,39,2,1,2,STANYAN & GEARY,G
04-JAN-16,1348,W,F,75,1,1,2,EUCLID & IRIS,G
04-JAN-16,1350,W,F,39,2,1,2,1900 17TH AV,I
04-JAN-16,1406,W,M,62,1,1,2,714 MONTEREY BLVD.,H
04-JAN-16,1420,A,M,46,2,1,2,JUNIPERO SERRA BLVD AND HOLLOWAY,I
04-JAN-16,1427,A,M,69,1,1,2,JUNIPERO SERRA & ESTERO,I
04-JAN-16,1430,A,F,20,1,1,2,GEARY BLVD & 23RD AVE,H
04-JAN-16,1430,H,M,50,1,1,3,FRANKLIN & MCALLISTER,E
04-JAN-16,1443,W,M,28,1,1,2,3RD ST. AT SOUTH ST ,B
04-JAN-16,1455,W,M,64,1,1,2,LAGUNA ST & MAGNOLIA ST ,E
04-JAN-16,1500,W,M,23,1,1,2,OCEAN AVE./HOWTH ST.,H
04-JAN-16,1505,B,M,25,2,1,3,EDDY/LAGUNA,E
04-JAN-16,1510,W,M,53,1,1,2,335 POWELL ST,A
04-JAN-16,1525,W,M,29,2,1,2,1555 FULTON ST,F
04-JAN-16,1531,W,M,40,1,7,1,220 LEAVNEWORTH ST,J
04-JAN-16,1550,W,M,21,1,1,2,STANYAN & BEULAH,F
04-JAN-16,1554,H,F,33,1,1,2,FREDERICK & STANYAN,F
04-JAN-16,1600,A,F,43,1,1,2,FREDERICK ST & WILLARD ST,F
04-JAN-16,1600,H,M,24,6,0,1,24TH/ALABAMA,D
04-JAN-16,1606,W,M,77,1,1,2,FREDERICK & STANYAN,F
04-JAN-16,1616,W,M,48,1,1,2,PARNASSUS & STANYAN,F
04-JAN-16,1618,W,M,25,1,1,2,STANYAN ST & HAIGHT ST,F
04-JAN-16,1628,A,F,30,1,1,2,STANYAN ST & FREDERICK ST,F
04-JAN-16,1632,H,M,20,1,1,2,FREDERICK & WILLARD,F
04-JAN-16,1635,B,M,47,1,1,2,ELLIS&LARKIN ST,J
04-JAN-16,1638,B,M,30,1,1,2,275 EDDY STREET,J
04-JAN-16,1647,O,M,56,1,1,2,PARNASSUS & STANYAN,F
04-JAN-16,1648,H,M,38,1,1,2,15 ST AT JULIAN,D
04-JAN-16,1720,W,F,30,1,1,2,2000 POST ST,E
04-JAN-16,1735,H,F,35,1,1,3,22 FOURTH ST,A
04-JAN-16,1743,A,M,35,1,1,2,SLOAT & 41ST AVE,I
04-JAN-16,1745,H,F,57,1,1,3,29TH ST AND SAN JOSE AVE,H
04-JAN-16,1750,W,M,44,2,1,2,BATTERY ST & THE EMBARCERO,A
04-JAN-16,1830,W,F,19,1,1,3,LAKE ST. & 7TH AVE.,G
04-JAN-16,1835,A,M,55,1,1,3,POTRERO AVE & 21ST ST,D
04-JAN-16,1845,B,F,57,2,1,3,MISSION ST & 15TH ST,D
04-JAN-16,1900,W,F,67,1,1,3,34TH AVE & YORBA,I
04-JAN-16,1905,O,M,52,1,1,2,7TH AVE. & FULTON ST.,G
04-JAN-16,1920,W,F,55,1,1,2,10TH ST. & MINNA ST. ,B
04-JAN-16,1927,W,M,25,1,1,2,BUSH ST & GRANT ST,A
04-JAN-16,1930,W,M,23,1,1,2,MONTGOMERY/CALIFORNIA,A
04-JAN-16,1940,H,M,31,1,1,3,BRAZIL/ MISSION STS,H
04-JAN-16,1950,W,M,43,1,1,2,MASON/PINE,A
04-JAN-16,1958,W,M,42,1,1,2,BUSH ST & POWELL ST,A
04-JAN-16,2039,B,M,27,2,1,2,3RD AND OAKDALE,C
04-JAN-16,2045,H,M,22,2,0,3,1 SGT JOHN V YOUNG LANE,H
04-JAN-16,2100,B,M,50,2,1,2,CRESTLAKE & SLOAT,I
04-JAN-16,2105,O,M,51,1,1,2,LEAVENWORTH ST. & PACIFIC ST.,A
04-JAN-16,2110,O,M,33,2,1,2,22ND AVE & SLOAT,I
04-JAN-16,2117,H,F,28,2,1,2,14TH ST. & FOLSOM ST.,D
04-JAN-16,2118,W,M,42,1,1,3,19TH AVE & TARAVAL,I
04-JAN-16,2130,A,F,26,2,1,2,SLOAT & 19TH AVE,I
04-JAN-16,2130,O,M,40,1,1,2,BROTHERHOOD WAY & ARCH ST.,I
04-JAN-16,2130,W,M,20,2,1,5,SAN BRUNO/18TH,D
04-JAN-16,2145,O,M,30,2,1,2,25TH AVE & SLOAT,I
04-JAN-16,2200,A,M,27,2,1,2,GEARY BLVD & 34TH AVE,G
04-JAN-16,2200,B,M,21,2,1,5,SHOTWELL/17TH,D
